datetime,date,hour,demand,supply,loadshed,peak
2021-09-01T00:00,2021-09-01,0,,,0,
2021-09-01T01:00,2021-09-01,1,,,0,
2021-09-01T02:00,2021-09-01,2,,,0,
2021-09-01T03:00,2021-09-01,3,,,0,
2021-09-01T04:00,2021-09-01,4,,,0,
2021-09-01T05:00,2021-09-01,5,,,0,
2021-09-01T06:00,2021-09-01,6,,,0,
2021-09-01T07:00,2021-09-01,7,,,0,
2021-09-01T08:00,2021-09-01,8,,,0,
2021-09-01T09:00,2021-09-01,9,,,0,
2021-09-01T10:00,2021-09-01,10,,,0,
2021-09-01T11:00,2021-09-01,11,,,0,
2021-09-01T12:00,2021-09-01,12,,,0,day
2021-09-01T13:00,2021-09-01,13,,,0,
2021-09-01T14:00,2021-09-01,14,,,0,
2021-09-01T15:00,2021-09-01,15,,,0,
2021-09-01T16:00,2021-09-01,16,,,0,
2021-09-01T17:00,2021-09-01,17,,,0,
2021-09-01T18:00,2021-09-01,18,,,0,
2021-09-01T19:00,2021-09-01,19,,,0,
2021-09-01T20:00,2021-09-01,20,,,0,
2021-09-01T21:00,2021-09-01,21,,,0,evening
2021-09-01T22:00,2021-09-01,22,,,0,
2021-09-01T23:00,2021-09-01,23,,,0,
2021-09-02T00:00,2021-09-02,0,,,0,
2021-09-02T01:00,2021-09-02,1,,,0,
2021-09-02T02:00,2021-09-02,2,,,0,
2021-09-02T03:00,2021-09-02,3,,,0,
2021-09-02T04:00,2021-09-02,4,,,0,
2021-09-02T05:00,2021-09-02,5,,,0,
2021-09-02T06:00,2021-09-02,6,,,0,
2021-09-02T07:00,2021-09-02,7,,,0,
2021-09-02T08:00,2021-09-02,8,,,0,
2021-09-02T09:00,2021-09-02,9,,,0,
2021-09-02T10:00,2021-09-02,10,,,0,
2021-09-02T11:00,2021-09-02,11,,,0,
2021-09-02T12:00,2021-09-02,12,,,0,day
2021-09-02T13:00,2021-09-02,13,,,0,
2021-09-02T14:00,2021-09-02,14,,,0,
2021-09-02T15:00,2021-09-02,15,,,0,
2021-09-02T16:00,2021-09-02,16,,,0,
2021-09-02T17:00,2021-09-02,17,,,0,
2021-09-02T18:00,2021-09-02,18,,,0,
2021-09-02T19:00,2021-09-02,19,,,0,evening
2021-09-02T20:00,2021-09-02,20,,,0,
2021-09-02T21:00,2021-09-02,21,,,0,
2021-09-02T22:00,2021-09-02,22,,,0,
2021-09-02T23:00,2021-09-02,23,,,0,
2021-09-03T00:00,2021-09-03,0,,,0,
2021-09-03T01:00,2021-09-03,1,,,0,
2021-09-03T02:00,2021-09-03,2,,,0,
2021-09-03T03:00,2021-09-03,3,,,0,
2021-09-03T04:00,2021-09-03,4,,,0,
2021-09-03T05:00,2021-09-03,5,,,0,
2021-09-03T06:00,2021-09-03,6,,,0,
2021-09-03T07:00,2021-09-03,7,,,0,
2021-09-03T08:00,2021-09-03,8,,,0,
2021-09-03T09:00,2021-09-03,9,,,0,
